암호화요양기호,요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명,읍면동,주소,전화번호,병원URL,개설일자,총의사수,의과일반의 인원수,의과인턴 인원수,의과레지던트 인원수,의과전문의 인원수,치과일반의 인원수,치과인턴 인원수,치과레지던트 인원수,치과전문의 인원수,한방일반의 인원수,한방인턴 인원수,한방레지던트 인원수,한방전문의 인원수,x좌표,y좌표,조사기간,병원홈페이지,조산사 인원수,좌표(X),좌표(Y),equitments,levels,grade,medicalLevel,cluster,DistanceToCenter,score,class
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjE4MzIjODEjJDEjJDIjJDgz,강북연세요양병원,28,요양병원,110000,서울,110010,서대문구,,서울특별시 서대문구 성산로 335 (연희동),02-335-2277,,2006-02-20 00:00:00,5,0,0,0,4,0,0,0,0,1,0,0,0,126.9276697,37.5661224,202112,,,,,0.0049019607843137,0.0714285714285714,0.6,0.019230769230769232,0,0.21952229055065653,0.8739223718987232,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNDEjJDEjJDQjJDgz,보문효사랑요양병원,28,요양병원,110000,서울,110012,성북구,,서울특별시 성북구 보문로 46 (보문동7가),02-929-3355,,2006-09-11 00:00:00,5,0,0,0,4,0,0,0,0,1,0,0,0,127.0227418,37.5797389,202112,,,,,0.0084670231729055,0.0714285714285714,0.6,0.019230769230769232,0,0.2193424359754387,0.8737425173235054,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQ0NjEwMDIjNjEjJDEjJDAjJDgz,마리아성모요양병원,28,요양병원,110000,서울,110013,영등포구,,"서울특별시 영등포구 영중로 122 (영등포동8가, 일이빌딩)",02-2069-0000,,2006-09-13 00:00:00,5,0,0,0,4,0,0,0,0,1,0,0,0,126.905982,37.5271374,202112,,,,,0.0089126559714795,0.0714285714285714,0.6,0.019230769230769232,0,0.21932401837997356,0.8737240997280402,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz,서울은빛요양병원,28,요양병원,110000,서울,110013,영등포구,,서울특별시 영등포구 양평로22사길 9 (양평동5가),02-2634-7000,http://www.sslh.co.kr,2006-12-01 00:00:00,6,0,0,0,5,0,0,0,0,0,0,0,1,126.8950234,37.5408377,202112,,,,,0.0119047619047619,0.0714285714285714,0.6,0.05769230769230769,0,0.20668919558930937,0.8610892769373761,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQzNjEwMDIjNTEjJDEjJDIjJDgz,효성요양병원,28,요양병원,110000,서울,110024,강북구,,"서울특별시 강북구 삼양로 204 (미아동, 효성요양병원)",02-988-9456,http://www.hshospi.com/,2007-01-17 00:00:00,4,0,0,0,3,0,0,0,0,1,0,0,0,127.0204711,37.6220368,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.019230769230769232,0,0.21983621895853717,0.8742363003066038,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQzIyQwMCQ0NjE0ODEjNzEjJDEjJDgjJDgz,신화요양병원,28,요양병원,110000,서울,110013,영등포구,,서울특별시 영등포구 영중로 100 (영등포동7가),02-2632-8114,http://www.shinhwahp.com/,2007-03-12 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,126.9056672,37.5251061,202112,,,,,0.0119047619047619,0.0714285714285714,0.6,0.07692307692307691,0,0.20288067976781698,0.8572807611158837,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjODEjJDEjJDYjJDgz,강동성모요양병원,28,요양병원,110000,서울,110002,강동구,,서울특별시 강동구 올림픽로80길 31 로뎀빌딩 (천호동),02-488-0020,,2007-04-10 00:00:00,10,0,0,0,9,0,0,0,0,1,0,0,0,127.1271993,37.5434735,202112,,,,,0.0066844919786096,0.0714285714285714,0.6,0.07051282051282051,0,0.20417312775384203,0.8585732091019087,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz,하나효요양병원,28,요양병원,110000,서울,110015,은평구,,서울특별시 은평구 서오릉로 149 세웅그룹빌딩 3~9층 (구산동),02-356-7007,,2007-04-11 00:00:00,4,0,0,0,4,0,0,0,0,0,0,0,0,126.916228,37.6116082,202112,,,,,0.0,0.0714285714285714,0.6,0.02564102564102564,0,0.21735878586058852,0.8717588672086553,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEwMDIjNzEjJDEjJDgjJDgz,신우요양병원,28,요양병원,110000,서울,110007,동대문구,,"서울특별시 동대문구 한천로 207 지하1,지상1,3~6층 (전농동)",02-2214-7582,,2007-05-04 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,127.0681414,37.5795407,202112,,,,,0.0089126559714795,0.0714285714285714,0.6,0.0641025641025641,0,0.20533448209014787,0.8597345634382145,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNTEjJDEjJDYjJDgz,양천효요양병원,28,요양병원,110000,서울,110020,양천구,,"서울특별시 양천구 오목로 121 (신정동, 양천효요양병원)",02-2696-6568,,2007-06-01 00:00:00,2,0,0,0,2,0,0,0,0,0,0,0,0,126.8511427,37.5242752,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.00641025641025641,0,0.22531083543820082,0.8797109167862676,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz,햇살요양병원,28,요양병원,110000,서울,110007,동대문구,,"서울특별시 동대문구 장한로 152 지하1~2층, 지상3 ~10층 (장안동)",02-2244-5533,http://www.hatsalhospital.com,2007-06-14 00:00:00,7,2,0,0,4,0,0,0,0,0,0,0,1,127.0721814,37.5740057,202112,,,,,0.0106951871657754,0.0714285714285714,0.6,0.08333333333333333,0,0.20204108382954666,0.8564411651776134,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인 어울림의료재단 정성요양병원,28,요양병원,110000,서울,110005,구로구,,"서울특별시 구로구 남부순환로 1287, 정성요양병원 2.3.5층 남부순환로 107길 1287 정성요양병원 2.3.5층 남부순환로 107길 24동 (가리봉동)",02-863-8636,,2007-08-08 00:00:00,9,1,0,0,7,0,0,0,0,1,0,0,0,126.8938864,37.478969,202112,,,,,0.0062388591800356,0.0714285714285714,0.6,0.02564102564102564,0,0.21693830285515567,0.8713383842032224,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4OSQzNjEwMDIjNDEjJDEjJDgjJDgz,의료법인에이치엠피의료재단녹십초요양병원,28,요양병원,110000,서울,110008,동작구,신대방동,서울특별시 동작구 시흥대로 634 (신대방동),02-848-0100,http://www.noksibchohospital.com/,2007-10-23 00:00:00,5,1,0,0,3,0,0,0,0,1,0,0,0,126.9066346,37.4883951,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.04487179487179487,0,0.21080829599454395,0.8652083773426107,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDAjJDgz,의료법인 부원의료재단 서초요양병원,28,요양병원,110000,서울,110021,서초구,,서울특별시 서초구 반포대로9길 42 (서초동),521-8275,http://www.caredr.co.kr/,2007-12-31 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,127.0093677,37.4831324,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.019230769230769232,0,0.21983621895853717,0.8742363003066038,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인 미소들노인전문병원,28,요양병원,110000,서울,110005,구로구,,"서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)",02-3666-1114,,2008-02-25 00:00:00,9,3,0,0,6,0,0,0,0,0,0,0,0,126.8410395,37.502946,202112,,,,,0.024179919901845,0.1071428571428571,0.6,0.05128205128205128,0,0.17438336258879442,0.8287834439368611,2.0
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQzNjE0ODEjNjEjJDEjJDgjJDgz,강남효요양병원,28,요양병원,110000,서울,110004,관악구,,서울특별시 관악구 남부순환로 1704 (봉천동),02-885-8080,,2008-04-15 00:00:00,5,0,0,0,5,0,0,0,0,0,0,0,0,126.9394042,37.4830572,202112,,,,,0.0066844919786096,0.0714285714285714,0.6,0.05128205128205128,0,0.20854991673592768,0.8629499980839944,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjE0ODEjNTEjJDEjJDYjJDgz,효림요양병원,28,요양병원,110000,서울,110007,동대문구,,서울특별시 동대문구 천호대로 259-1 (답십리동),02-962-1123,,2008-09-18 00:00:00,7,0,0,0,6,0,0,0,0,0,0,0,1,127.0509535,37.5686483,202112,,,,,0.0093582887700534,0.0714285714285714,0.6,0.02564102564102564,0,0.2167950933393547,0.8711951746874214,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQzNjEyMjIjNjEjJDEjJDgjJDgz,서울효사랑요양병원,28,요양병원,110000,서울,110011,성동구,,서울특별시 성동구 동일로 93 (성수동2가),02-462-0114,,2009-06-03 00:00:00,6,1,0,0,4,0,0,0,0,1,0,0,0,127.0631075,37.5411448,202112,,,,,0.0087100956084913,0.0714285714285714,0.6,0.019230769230769232,0,0.21933227796344695,0.8737323593115136,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz,대림요양병원,28,요양병원,110000,서울,110013,영등포구,,"서울특별시 영등포구 가마산로 381 (대림동, 한세빌딩)",02-836-7575,,2009-10-15 00:00:00,5,0,0,0,4,0,0,0,0,1,0,0,0,126.8997825,37.5026221,202112,,,,,0.0062388591800356,0.0714285714285714,0.6,0.09615384615384615,0,0.20109389459113644,0.8554939759392032,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQzNjEwMDIjNjEjJDEjJDgjJDgz,동서요양병원,28,요양병원,110000,서울,110012,성북구,하월곡동,서울특별시 성북구 동소문로 306-306 (하월곡동),02-942-3611,http://www.dsh.co.kr,2011-06-28 00:00:00,6,1,0,0,5,0,0,0,0,0,0,0,0,127.028927,37.6069155,202112,,,,,0.0431887631085491,0.0714285714285714,0.6,0.07051282051282051,0,0.20545318090785927,0.859853262255926,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjODEjJDEjJDYjJDgz,연세에덴요양병원,28,요양병원,110000,서울,110015,은평구,녹번동,서울특별시 은평구 통일로 669 (녹번동),1577-5046,,2011-07-15 00:00:00,5,1,0,0,3,0,0,0,0,1,0,0,0,126.9334089,37.606152,202112,,,,,0.0092570085885593,0.0714285714285714,0.6,0.0,0,0.2277626886250227,0.8821627699730894,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjNDEjJDEjJDgjJDgz,로하스참사랑요양병원,28,요양병원,110000,서울,110013,영등포구,,서울특별시 영등포구 경인로77길 6 (문래동2가),02-2634-7500,,2011-07-18 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,126.8933557,37.5127119,202112,,,,,0.0122491145218417,0.0714285714285714,0.6,0.02564102564102564,0,0.2167023865946939,0.8711024679427606,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE4MzIjNjEjJDEjJDgjJDgz,에스엠씨요양병원,28,요양병원,110000,서울,110009,마포구,,"서울특별시 마포구 월드컵북로 165 지하1층~5층 (성산동, SMC)",02-374-3111,,2012-08-03 00:00:00,3,0,0,0,3,0,0,0,0,0,0,0,0,126.9098601,37.5668636,202112,,,,,0.0122491145218417,0.0714285714285714,0.6,0.08333333333333333,0,0.2019927581971565,0.8563928395452232,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQ0NjEwMDIjNDEjJDEjJDgjJDgz,성신고려요양병원,28,요양병원,110000,서울,110025,금천구,독산동,서울특별시 금천구 범안로 1191 (독산동),02-805-6797,,2012-12-26 00:00:00,3,1,0,0,2,0,0,0,0,0,0,0,0,126.8940784,37.4667514,202112,,,,,0.0122491145218417,0.0714285714285714,0.6,0.07051282051282051,0,0.20394712126960685,0.8583472026176735,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjE0ODEjNjEjJDEjJDAjJDgz,포근한맘요양병원,28,요양병원,110000,서울,110006,도봉구,쌍문동,서울특별시 도봉구 삼양로 606-606 (쌍문동),02-986-9977,,2012-12-28 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,127.0138387,37.657077,202112,,,,,0.0006887052341597,0.0714285714285714,0.6,0.04487179487179487,0,0.21078013581589794,0.8651802171639646,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz,의료법인참예원의료재단강남구립행복요양병원,28,요양병원,110000,서울,110001,강남구,,"서울특별시 강남구 헌릉로590길 60 (세곡동, 강남구립 행복요양병원)",02-6053-2114,http://www.gangnamguhospital.kr/,2014-03-31 00:00:00,9,0,0,0,8,0,0,0,0,0,0,0,1,127.1033786,37.4611634,202112,,,,,0.0364029909484454,0.0714285714285714,0.6,0.05128205128205128,0,0.2090891631578354,0.8634892445059021,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,성북웰니스요양병원,28,요양병원,110000,서울,110012,성북구,,서울특별시 성북구 보문로 86 (보문동4가),02-3672-2233,,2014-10-22 00:00:00,6,1,0,0,4,0,0,0,0,1,0,0,0,127.0208631,37.5830184,202112,,,,,0.0053475935828877,0.0714285714285714,0.6,0.04487179487179487,0,0.21045416114675694,0.8648542424948237,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjNTEjJDEjJDIjJDgz,서울에이스요양병원,28,요양병원,110000,서울,110007,동대문구,,서울특별시 동대문구 고산자로 379 (용두동),02-961-4700,,2015-09-11 00:00:00,6,1,0,0,4,0,0,0,0,0,0,0,1,127.0377202,37.5736477,202112,,,,,0.0053475935828877,0.0714285714285714,0.6,0.038461538461538464,0,0.21246090501246365,0.8668609863605303,2.0
JDQ4MTg4MSM1MSMkMSMkNCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,의료법인 참예원의료재단 서초참요양병원,28,요양병원,110000,서울,110021,서초구,,"서울특별시 서초구 양재대로 54 지1,2층, 2~9층 (우면동, 서초참병원)",02-6081-2114,,2016-03-11 00:00:00,5,0,0,0,4,0,0,0,0,0,0,0,1,127.0253605,37.4597639,202112,,,,,0.0223214285714285,0.0714285714285714,0.6,0.05769230769230769,0,0.20665685859292818,0.8610569399409949,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQyIyQxIyQwMCQyNjEwMDIjNTEjJDEjJDIjJDgz,푸르메재단 넥슨어린이재활병원,28,요양병원,110000,서울,110009,마포구,,"서울특별시 마포구 월드컵북로 494 지하1층~7층 (상암동, 푸르메재단넥슨어린이재활병원)",02-6070-9000,http://www.purmehospital.org,2016-03-23 00:00:00,8,0,0,0,6,0,0,0,2,0,0,0,0,126.8805264,37.5846589,202112,,,,,0.0104166666666666,0.5,0.6,0.02564102564102564,0,0.24356490652363574,0.8979649878717024,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjEwMDIjNjEjJDEjJDAjJDgz,더조은요양병원,28,요양병원,110000,서울,110022,노원구,,서울특별시 노원구 화랑로 323 (월계동),02-941-7800,,2016-08-23 00:00:00,9,1,0,0,7,0,0,0,0,1,0,0,0,127.0636702,37.6149081,202112,,,,,0.0141589693728731,0.0714285714285714,0.6,0.07692307692307691,0,0.20282819777283284,0.8572282791208996,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz,대한민국요양병원,28,요양병원,110000,서울,110007,동대문구,,"서울특별시 동대문구 장한로 200 (장안동, KS빌딩)",2213-9991,,2016-09-23 00:00:00,5,1,0,0,4,0,0,0,0,0,0,0,0,127.072484,37.5782948,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.012820512820512822,0,0.2224980370220774,0.8768981183701441,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDQjJDgz,메디움강남요양병원,28,요양병원,110000,서울,110001,강남구,도곡동,서울특별시 강남구 강남대로 276 (도곡동),02-573-5737,,2016-10-28 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,127.0328796,37.488047,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.04487179487179487,0,0.21080829599454395,0.8652083773426107,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,서울현대요양병원,28,요양병원,110000,서울,110002,강동구,,서울특별시 강동구 올림픽로 684 (천호동),02-484-7588,,2017-03-20 00:00:00,8,0,0,0,8,0,0,0,0,0,0,0,0,127.1253106,37.5422847,202112,,,,,0.0106951871657754,0.0714285714285714,0.6,0.04487179487179487,0,0.21020669489599483,0.8646067762440616,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjEwMDIjNjEjJDEjJDQjJDgz,의료법인 행복나눔의료재단 사랑요양병원,28,요양병원,110000,서울,110022,노원구,,"서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)",02-933-1114,,2017-06-08 00:00:00,5,1,0,0,3,0,0,0,0,1,0,0,0,127.0526264,37.6784546,202112,,,,,0.0089126559714795,0.0714285714285714,0.6,0.012820512820512822,0,0.22199197812315383,0.8763920594712206,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQzNjE4MzIjNjEjJDEjJDgjJDgz,동부참사랑요양병원,28,요양병원,110000,서울,110023,광진구,,서울특별시 광진구 동일로 154 (화양동),02-461-6602,,2017-12-11 00:00:00,4,1,0,0,2,0,0,0,0,1,0,0,0,127.0663265,37.5457631,202112,,,,,0.0119047619047619,0.0714285714285714,0.6,0.04487179487179487,0,0.2101695498385632,0.8645696311866299,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ3MiQ0NjEwMDIjNTEjJDEjJDIjJDgz,연세베스트요양병원,28,요양병원,110000,서울,110013,영등포구,,"서울특별시 영등포구 여의대방로 203 (신길동, 일이빌딩)",02-6959-9600,http://www.bestyoyang.com,2018-04-05 00:00:00,7,1,0,0,5,0,0,0,0,1,0,0,0,126.9220173,37.5053854,202112,,,,,0.0071301247771836,0.0714285714285714,0.6,0.05128205128205128,0,0.20852673660836063,0.8629268179564273,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNDEjJDEjJDgjJDgz,재단법인 제중의료복지재단 제중요양병원,28,요양병원,110000,서울,110005,구로구,,"서울특별시 구로구 새말로 60 제중요양병원 지하2,동 1~9층 (구로동)",02-837-7111,http://www.제중요양병원.com,2018-05-17 00:00:00,7,2,0,0,5,0,0,0,0,0,0,0,0,126.8866331,37.5032176,202112,,,,,0.0089126559714795,0.0714285714285714,0.6,0.038461538461538464,0,0.21228255167866789,0.8666826330267345,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNjEjJDEjJDQjJDgz,서울센트럴요양병원,28,요양병원,110000,서울,110013,영등포구,,서울특별시 영등포구 경인로 767 (문래동3가),02-6959-4114,,2018-07-04 00:00:00,10,1,0,0,6,0,0,0,0,3,0,0,0,126.898673,37.5139634,202112,,,,,0.0053475935828877,0.0714285714285714,0.6,0.019230769230769232,0,0.21949665020188297,0.8738967315499497,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ5OSQ0NjEwMDIjODEjJDEjJDIjJDgz,더세인트요양병원,28,요양병원,110000,서울,110005,구로구,,"서울특별시 구로구 경인로 218 더세인트빌딩 B1.B중,3~15층 (오류동)",02-333-1119,http://www.더세인트.com,2018-09-21 00:00:00,10,0,0,0,9,0,0,0,0,1,0,0,0,126.8451753,37.4962591,202112,,,,,0.0110395397828552,0.0714285714285714,0.6,0.019230769230769232,0,0.21924857297902134,0.873648654327088,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,강동우리들요양병원,28,요양병원,110000,서울,110002,강동구,,"서울특별시 강동구 구천면로 202 행복타워빌딩 B2,2,3,4,6층 (천호동)",02-474-7570,,2018-12-14 00:00:00,7,0,0,0,5,0,0,0,0,1,0,0,1,127.127112,37.5401093,202112,,,,,0.0066844919786096,0.0714285714285714,0.6,0.05769230769230769,0,0.20690275760562823,0.861302838953695,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQyNjE4MzIjODEjJDEjJDIjJDgz,오케이요양병원,28,요양병원,110000,서울,110005,구로구,,"서울특별시 구로구 중앙로 64 고척프라자 가동 4,5층/나동3,4층 (고척동)",02-2616-7755,http://okyoyang.co.kr/,2019-01-15 00:00:00,6,0,0,0,4,0,0,0,0,1,0,0,1,126.8627487,37.5037585,202112,,,,,0.0084670231729055,0.0714285714285714,0.6,0.02564102564102564,0,0.2168314407124531,0.8712315220605198,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQ5MiQzNjEyMjIjNTEjJDEjJDIjJDgz,서울힐링요양병원,28,요양병원,110000,서울,110018,송파구,,서울특별시 송파구 중대로 191 서울힐링요양병원 (가락동),02-1833-7037,,2019-02-11 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,127.1257253,37.4990602,202112,,,,,0.0003443526170798,0.0714285714285714,0.6,0.05128205128205128,0,0.2089823873437275,0.8633824686917942,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNzEjJDEjJDgjJDgz,편안한요양병원,28,요양병원,110000,서울,110023,광진구,,서울특별시 광진구 자양로 38 편안한요양병원 (자양동),02-456-8898,,2019-07-01 00:00:00,10,1,0,0,6,0,0,0,0,1,0,0,2,127.0864533,37.5316116,202112,,,,,0.0062388591800356,0.0714285714285714,0.6,0.02564102564102564,0,0.21693830285515567,0.8713383842032224,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQwMyQzNjEyMjIjNDEjJDEjJDQjJDgz,꿈의숲요양병원,28,요양병원,110000,서울,110024,강북구,,서울특별시 강북구 월계로 183 (번동),02-987-9988,,2019-10-15 00:00:00,7,0,0,0,6,0,0,0,0,1,0,0,0,127.0449372,37.6205782,202112,,,,,0.0111408199643493,0.0714285714285714,0.6,0.08974358974358973,0,0.20134821446025394,0.8557482958083207,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz,서울스마트요양병원,28,요양병원,110000,서울,110020,양천구,,서울특별시 양천구 중앙로 181 복합메디컬타운 3~8층 (신정동),02-2601-7111,http://www.cozyhospital.com,2019-12-13 00:00:00,13,2,0,0,7,0,0,0,0,3,0,0,1,126.8556854,37.5128194,202112,,,,,0.0071301247771836,0.0714285714285714,0.6,0.012820512820512822,0,0.2220701198705638,0.8764702012186305,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzExIyQxIyQ3IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,그레이스힐 요양병원,28,요양병원,110000,서울,110022,노원구,,"서울특별시 노원구 노원로 461 대감프라자빌딩 3,4,5,6층 (상계동)",02-934-1300,,2020-07-28 00:00:00,6,1,0,0,4,0,0,0,0,1,0,0,0,127.063654033,37.6149057321,202112,,,,,0.0119308053800032,0.0714285714285714,0.6,0.019230769230769232,0,0.21922308536972962,0.8736231667177963,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQxIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,남서울요양병원,28,요양병원,110000,서울,110005,구로구,가리봉동,"서울특별시 구로구 남부순환로 1291 A동 1, 4, 6~층 B동5~7층 (가리봉동)",02-863-8999,,2021-06-01 00:00:00,4,0,0,0,3,0,0,0,0,1,0,0,0,126.8943407,37.4788907,202112,,,,,0.0049019607843137,0.0714285714285714,0.6,0.012820512820512822,0,0.22218786951878963,0.8765879508668564,2.0
JDQ4MTg4MSM1MSMkMSMkMCMkOTkkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjODEjJDEjJDYjJDgz,다나움요양병원,28,요양병원,110000,서울,110018,송파구,,서울특별시 송파구 가락로 278 지하1층~지상6층 (방이동),02-412-7272,,2021-06-29 00:00:00,2,0,0,0,1,0,0,0,1,0,0,0,0,127.1198479,37.5124782,202112,,,,,0.0104166666666666,0.0714285714285714,0.6,0.05769230769230769,0,0.20673666456210724,0.861136745910174,2.0
JDQ4MTg4MSM1MSMkMSMkOCMkOTkkNTgxMzUxIzExIyQxIyQzIyQ3OSQyNjE0ODEjNzEjJDEjJDgjJDgz,서울중앙요양병원,28,요양병원,110000,서울,110010,서대문구,,서울특별시 서대문구 충정로 71-5 (충정로2가),02-3147-0999,,2021-07-28 00:00:00,3,0,0,0,2,0,0,0,0,1,0,0,0,126.965451,37.5652119,202112,,,,,0.0049019607843137,0.0714285714285714,0.6,0.012820512820512822,0,0.22218786951878963,0.8765879508668564,2.0
